surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
43,76,43:76,"And We did not wrong them, but it was they who were the wrongdoers.",2.6309108e-09,3.6169644e-11,8.790076e-05,0.0,2.1544672e-08,3.1236542e-08,0.0358261,0.9640854,7,0.15535161151566138
43,77,43:77,"And they will call, ""O Malik, let your Lord put an end to us!"" He will say, ""Indeed, you will remain.""",2.9466512e-15,2.2070645e-09,0.028204022,0.0,2.0780258e-08,3.0771878e-07,0.9195649,0.052232556,6,0.33194805048712417
43,78,43:78,"We had certainly brought you the truth, but most of you, to the truth, were averse.",3.0052463e-10,1.2362807e-10,5.046099e-05,0.0,2.9025235e-11,1.4403795e-07,0.009568156,0.9903801,7,0.054560395407313146
43,79,43:79,"Or have they devised [some] affair? But indeed, We are devising [a plan].",0.00043325068,4.005675e-12,3.5906483e-13,0.0,5.462751e-07,1.7942527e-12,1.8610701e-06,0.9995653,7,0.0038222127212191414
43,80,43:80,"Or do they think that We hear not their secrets and their private conversations? Yes, [We do], and Our messengers are with them recording.",1.6736473e-11,2.8033242e-18,7.574886e-06,0.0,3.2676053e-11,2.0044388e-11,4.0758692e-05,0.9999543,7,0.000547012864471279
43,81,43:81,"Say, [O Muhammad], ""If the Most Merciful had a son, then I would be the first of [his] worshippers.""",1.9692775e-28,0.9992755,0.0007018416,0.0,2.5471858e-09,3.3963685e-13,9.947584e-06,1.37237785e-05,1,0.006089152506175093
43,82,43:82,"Exalted is the Lord of the heavens and the earth, Lord of the Throne, above what they describe.",3.6057736e-06,1.9709791e-10,8.817866e-09,0.0,3.4346028e-09,1.2556642e-08,0.7224854,0.27750993,6,0.5906349260168824
43,83,43:83,So leave them to converse vainly and amuse themselves until they meet their Day which they are promised.,2.4973474e-09,1.1483769e-11,3.791975e-05,0.0,2.816974e-08,8.2941526e-08,0.0006879834,0.9992755,7,0.006121868701243318
43,84,43:84,"And it is Allah who is [the only] deity in the heaven, and on the earth [the only] deity. And He is the Wise, the Knowing.",2.1545775e-20,8.0124163e-10,0.98069936,0.0,5.5573075e-09,2.3154392e-08,0.016769143,0.002530526,2,0.10280040473596566
43,85,43:85,And blessed is He to whom belongs the dominion of the heavens and the earth and whatever is between them and with whom is knowledge of the Hour and to whom you will be returned.,6.678274e-10,1.5152743e-14,8.048971e-08,0.0,1.8257663e-10,3.5526972e-09,0.98770887,0.012291285,6,0.06628438991990639
43,86,43:86,"And those they invoke besides Him do not possess [power of] intercession; but only those who testify to the truth [can benefit], and they know.",1.98593e-10,1.4722978e-10,7.73892e-05,0.0,2.5509793e-08,5.1638813e-09,0.957587,0.04233554,6,0.1761041541064486
43,87,43:87,"And if you asked them who created them, they would surely say, ""Allah."" So how are they deluded?",5.342121e-19,7.112954e-08,0.88411427,0.0,2.7950615e-09,3.3165744e-08,0.001920421,0.11396808,2,0.36842995473282325
43,88,43:88,"And [Allah acknowledges] his saying, ""O my Lord, indeed these are a people who do not believe.""",4.4993178e-29,1.6186807e-11,0.9982468,0.0,1.18559235e-07,2.3260892e-08,0.00045033073,0.0013050352,2,0.01389143373086437
43,89,43:89,"So turn aside from them and say, ""Peace."" But they are going to know.",4.458778e-19,0.97052073,0.0026385172,0.0,1.9214033e-10,8.361519e-11,0.001990093,0.024854098,1,0.14891349636767057
44,1,44:1,"Ha, Meem.",0.0042689373,1.0317987e-07,6.395986e-08,0.0,0.000121339035,8.796978e-07,0.007836038,0.987773,7,0.07455114200736652
44,2,44:2,"By the clear Book,",0.14152211,4.797427e-10,9.7698655e-11,0.0,0.00020508454,1.822947e-11,1.3047948e-05,0.85826075,7,0.4097892985572105
44,3,44:3,"Indeed, We sent it down during a blessed night. Indeed, We were to warn [mankind].",2.8553317e-05,1.6547293e-11,2.7751303e-09,0.0,2.4129418e-10,7.090414e-08,0.037767507,0.96220434,7,0.16111015203354911
44,4,44:4,On that night is made distinct every precise matter -,0.58009064,5.5849996e-09,1.0404515e-13,0.0,1.6994807e-08,6.8137633e-09,0.0012112682,0.41869798,0,0.6885567442267388
44,5,44:5,"[Every] matter [proceeding] from Us. Indeed, We were to send [a messenger]",0.0018240396,7.718372e-12,1.4724816e-12,0.0,1.9630722e-08,2.9793057e-07,0.0041190134,0.99405915,7,0.040053876826321014
44,6,44:6,"As mercy from your Lord. Indeed, He is the Hearing, the Knowing.",3.3740576e-11,4.538505e-12,8.579251e-05,0.0,7.4058693e-09,3.9629743e-08,0.1200945,0.87982124,7,0.36799084906629653
44,7,44:7,"Lord of the heavens and the earth and that between them, if you would be certain.",1.1567469e-06,1.9528889e-11,2.9535379e-08,0.0,1.3871225e-09,3.9240557e-09,0.8199022,0.18009622,6,0.47155707165839955
44,8,44:8,There is no deity except Him; He gives life and causes death. [He is] your Lord and the Lord of your first forefathers.,1.1950543e-16,1.5584623e-06,0.026376434,0.0,1.8688984e-11,1.4603361e-06,0.9633281,0.010294622,6,0.17902695382703943
44,9,44:9,"But they are in doubt, amusing themselves.",7.355479e-07,1.040591e-12,1.2455422e-06,0.0,5.8821605e-13,1.5768073e-08,0.00045692016,0.99954236,7,0.003999319074703836
44,10,44:10,Then watch for the Day when the sky will bring a visible smoke.,0.96714276,4.5719028e-12,2.8869535e-11,0.0,1.2395986e-13,3.9458432e-13,4.0349315e-07,0.03285657,0,0.1445423846596483
44,11,44:11,Covering the people; this is a painful torment.,0.017986614,4.2776852e-13,3.112613e-10,0.0,1.2999929e-09,2.1969436e-08,2.5329666e-05,0.98199093,7,0.09038692774652733
44,12,44:12,"[They will say], ""Our Lord, remove from us the torment; indeed, we are believers.""",6.70258e-15,2.5222863e-10,1.1372204e-05,0.0,3.2222968e-13,6.6030172e-09,0.9957746,0.0042105843,6,0.027378572901250824
44,13,44:13,How will there be for them a reminder [at that time]? And there had come to them a clear Messenger.,7.8322563e-07,3.3395463e-12,8.722747e-10,0.0,7.720611e-12,3.81145e-06,0.12973824,0.87025464,7,0.38595353181809694
44,14,44:14,"Then they turned away from him and said, ""[He was] taught [and is] a madman.""",2.2664379e-10,1.0547969e-08,0.00036627834,0.0,1.7980308e-09,9.912626e-05,0.1438473,0.8556847,7,0.41609376676249876
44,15,44:15,"Indeed, We will remove the torment for a little. Indeed, you [disbelievers] will return [to disbelief].",1.8458431e-11,7.271656e-11,0.0020434665,0.0,6.2619363e-12,6.99958e-08,0.36424872,0.6337067,7,0.6695954186538478
44,16,44:16,"The Day We will strike with the greatest assault, indeed, We will take retribution.",1.6995196e-08,3.452449e-12,1.5306412e-06,0.0,7.482631e-08,1.33639575e-11,0.06065234,0.9393485,7,0.22877992441070485
44,17,44:17,"And We had already tried before them the people of Pharaoh, and there came to them a noble messenger,",1.4178911e-15,1.753824e-14,2.503596e-08,0.0,5.1983596e-13,0.9998551,7.1759723e-06,0.00013816183,5,0.0014581804138317118
44,18,44:18,"[Saying], ""Render to me the servants of Allah. Indeed, I am to you a trustworthy messenger,""",6.6911075e-23,2.9396577e-07,0.98579675,0.0,1.4742958e-06,3.683136e-07,0.007879863,0.006321511,2,0.08430810566934636
44,19,44:19,"And [saying], ""Be not haughty with Allah. Indeed, I have come to you with clear authority.",6.6412223e-21,3.2689477e-06,0.9913705,0.0,1.59238e-06,3.199685e-06,0.0048063276,0.0038163585,2,0.055601747577536026
44,20,44:20,"And indeed, I have sought refuge in my Lord and your Lord, lest you stone me.",2.4949042e-13,1.0113899e-08,8.1438324e-05,0.0,1.2041014e-08,4.2907402e-07,0.874054,0.12586276,6,0.37929113986265856
44,21,44:21,"But if you do not believe me, then leave me alone.""",1.6927098e-12,5.50141e-10,0.000709871,0.0,1.19285744e-11,1.727576e-06,0.013485747,0.9858042,7,0.07733563448263073
44,22,44:22,And [finally] he called to his Lord that these were a criminal people.,7.8298514e-11,2.170627e-09,4.7237638e-05,0.0,1.6856967e-07,6.017792e-06,0.29852077,0.7014226,7,0.6101878211525712
44,23,44:23,"[Allah said], ""Then set out with My servants by night. Indeed, you are to be pursued.",6.8072105e-18,4.359336e-09,0.952047,0.0,8.119415e-06,7.293914e-10,0.026549658,0.021396821,2,0.225481820544925
44,24,44:24,"And leave the sea in stillness. Indeed, they are an army to be drowned.""",0.0007848928,4.3825704e-13,8.2310514e-08,0.0,8.664814e-09,1.3004463e-06,0.011147967,0.98806316,7,0.06762320874213915
44,25,44:25,How much they left behind of gardens and springs,0.9991535,3.9539713e-17,7.4157423e-22,0.0,1.3801027e-09,4.6326776e-14,1.9106525e-09,0.0008449179,0,0.006825081518422228
44,26,44:26,And crops and noble sites,0.9838057,7.4881225e-13,1.2276912e-15,0.0,7.382152e-08,2.7424318e-10,3.884371e-06,0.016187064,0,0.0828601084410989
44,27,44:27,And comfort wherein they were amused.,0.0007598973,2.0486904e-16,1.8819949e-14,0.0,1.4893823e-07,1.7821552e-08,1.3392214e-06,0.9992374,7,0.006240892203883536
44,28,44:28,Thus. And We caused to inherit it another people.,2.3242644e-06,2.550156e-13,1.7216048e-11,0.0,9.270368e-05,4.140804e-09,3.6074674e-05,0.99987036,7,0.0013897596078032053
44,29,44:29,"And the heaven and earth wept not for them, nor were they reprieved.",3.466441e-10,3.371617e-16,3.8403888e-07,0.0,8.3201296e-10,9.594347e-06,0.92435503,0.07563409,6,0.26810118285619133
44,30,44:30,And We certainly saved the Children of Israel from the humiliating torment -,2.573035e-10,1.13732e-13,0.00014671276,0.0,2.697382e-10,0.33166492,0.004968099,0.66321754,7,0.6660365591862611
44,31,44:31,"From Pharaoh. Indeed, he was a haughty one among the transgressors.",7.6381184e-12,3.9965522e-17,5.5808625e-11,0.0,4.1235597e-09,0.9999008,1.3081483e-06,9.586047e-05,5,0.0010039399620835289
44,32,44:32,And We certainly chose them by knowledge over [all] the worlds.,1.8588061e-07,5.5021963e-14,1.2618543e-07,0.0,4.777338e-10,1.3625264e-09,0.0012219797,0.9987801,7,0.009420271207721287
44,33,44:33,And We gave them of signs that in which there was a clear trial.,6.4905656e-08,3.240371e-11,3.548131e-10,0.0,4.9356846e-10,9.71592e-07,0.003989788,0.9960101,7,0.026036105951226345
44,34,44:34,"Indeed, these [disbelievers] are saying,",1.7973883e-14,6.680714e-12,0.07318023,0.0,3.318303e-11,3.2397565e-09,0.8644512,0.06237127,6,0.49032869938637463
44,35,44:35,"""There is not but our first death, and we will not be resurrected.",4.621199e-09,9.166923e-10,6.58637e-07,0.0,3.247736e-10,4.947016e-09,0.14439377,0.8556064,7,0.41286943303804713
44,36,44:36,"Then bring [back] our forefathers, if you should be truthful.""",5.8781793e-09,1.0020427e-08,4.18861e-08,0.0,1.8101648e-08,2.460082e-10,0.00065343024,0.99934417,7,0.005448733999198388
44,37,44:37,"Are they better or the people of Tubba' and those before them? We destroyed them, [for] indeed, they were criminals.",3.537917e-08,6.191634e-10,7.69206e-06,0.0,5.2175842e-08,5.989851e-06,0.097652525,0.90233636,7,0.32006828892765626
44,38,44:38,And We did not create the heavens and earth and that between them in play.,7.941155e-09,2.686585e-13,1.0039491e-06,0.0,1.4114244e-10,3.929358e-09,0.0016744331,0.9983229,7,0.012393228684709604
44,39,44:39,"We did not create them except in truth, but most of them do not know.",9.034222e-14,1.3481462e-12,0.0009250203,0.0,4.4257185e-11,3.2482038e-12,0.008031724,0.9910453,7,0.05412429770980249
44,40,44:40,"Indeed, the Day of Judgement is the appointed time for them all -",6.5844406e-13,1.0199182e-14,0.0003198712,0.0,3.7317014e-07,9.948735e-11,0.3018093,0.6978675,7,0.6151762569522627
44,41,44:41,"The Day when no relation will avail a relation at all, nor will they be helped -",4.3926975e-05,1.2932295e-12,5.9761907e-10,0.0,9.120728e-05,1.4106094e-13,0.00876544,0.9910982,7,0.05167256409099835
44,42,44:42,"Except those [believers] on whom Allah has mercy. Indeed, He is the Exalted in Might, the Merciful.",1.1626959e-23,2.5417645e-13,0.96890056,0.0,3.0914844e-06,8.702037e-11,0.029187584,0.0019115626,2,0.1457653160748597
44,43,44:43,"Indeed, the tree of zaqqum",0.65707314,1.1526594e-13,1.073322e-08,0.0,8.862718e-09,0.0015112708,1.221475e-05,0.34140557,0,0.6528015072630096
44,44,44:44,Is food for the sinful.,5.2112363e-09,4.796099e-14,0.00015139647,0.0,7.3209355e-07,9.757137e-09,0.005470353,0.99437773,7,0.03544053277704703
44,45,44:45,"Like murky oil, it boils within bellies",0.99978644,1.6042366e-16,2.388022e-13,0.0,1.2889995e-11,2.1852634e-11,1.6646148e-08,0.00021634653,0,0.002039507823043233
44,46,44:46,Like the boiling of scalding water.,0.9999923,4.940697e-17,8.7601256e-18,0.0,1.3049134e-14,6.605819e-15,3.450463e-11,7.241916e-06,0,9.340254068491786e-05
44,47,44:47,"[It will be commanded], ""Seize him and drag him into the midst of the Hellfire,",1.2442467e-12,1.0702592e-09,1.1075341e-05,0.0,2.4548246e-09,3.5164845e-07,0.98305535,0.016931962,6,0.0859898350012636
44,48,44:48,"Then pour over his head from the torment of scalding water.""",0.006973931,9.3103445e-05,1.7942351e-09,0.0,1.0145253e-05,2.1300332e-08,0.023202471,0.9697214,7,0.15274876876855958
44,49,44:49,"[It will be said], ""Taste! Indeed, you are the honored, the noble!",1.6652261e-06,8.291269e-09,1.7319747e-09,0.0,3.5921544e-06,4.905411e-09,0.045855496,0.95414114,7,0.1861969347766227
44,50,44:50,"Indeed, this is what you used to dispute.""",2.2294206e-09,2.4176015e-12,1.3530919e-05,0.0,4.9695026e-10,2.323748e-08,0.00015900872,0.99982446,7,0.0017184506555420432
44,51,44:51,"Indeed, the righteous will be in a secure place;",1.927694e-11,7.435027e-16,3.4740617e-05,0.0,8.964863e-09,7.988241e-11,0.7683193,0.23164546,6,0.541639758316008
44,52,44:52,"Within gardens and springs,",0.99997705,3.4537145e-19,6.949733e-27,0.0,2.0490296e-13,8.1824494e-19,4.2218724e-12,2.463723e-05,0,0.00028437961841672
44,53,44:53,"Wearing [garments of] fine silk and brocade, facing each other.",0.99408954,2.6972762e-12,1.2184201e-16,0.0,2.8293808e-08,1.6521522e-08,5.4688158e-08,0.0059078257,0,0.0362105313268544
44,54,44:54,"Thus. And We will marry them to fair women with large, [beautiful] eyes.",0.086859256,8.978299e-12,3.6819805e-09,0.0,0.14068672,7.513048e-12,0.0126004405,0.75985503,7,0.7519470931179819
44,55,44:55,They will call therein for every [kind of] fruit - safe and secure.,0.9983839,7.891039e-14,1.3616331e-16,0.0,4.797364e-13,1.3586414e-13,4.7471343e-07,0.0016144816,0,0.012000810367663916
44,56,44:56,"They will not taste death therein except the first death, and He will have protected them from the punishment of Hellfire",1.7063909e-10,1.7785308e-13,0.000113533555,0.0,8.933378e-11,6.488897e-11,0.7519082,0.24798138,6,0.5612168142906511
44,57,44:57,As bounty from your Lord. That is what is the great attainment.,5.5294156e-09,7.997789e-10,1.5978983e-07,0.0,0.5220888,5.2680577e-10,0.19681555,0.28109193,4,1.015965012330684
44,58,44:58,"And indeed, We have eased the Qur'an in your tongue that they might be reminded.",3.314285e-23,1.4061163e-08,0.98804814,0.0,6.28204e-10,2.6892884e-08,0.0021046528,0.0098499125,2,0.07036261728797896
44,59,44:59,"So watch, [O Muhammad]; indeed, they are watching [for your end].",8.402184e-20,6.0256756e-12,0.99360806,0.0,2.1082485e-07,3.6344977e-06,0.0019566254,0.0044317846,2,0.042638426647214026
45,1,45:1,"Ha, Meem.",0.0042689373,1.0317987e-07,6.395986e-08,0.0,0.000121339035,8.796978e-07,0.007836038,0.987773,7,0.07455114200736652
45,2,45:2,"The revelation of the Book is from Allah, the Exalted in Might, the Wise.",3.0332085e-19,4.3734e-14,0.9860073,0.0,9.1719684e-08,1.4711723e-06,0.004821349,0.009170137,2,0.08266054773150647
45,3,45:3,"Indeed, within the heavens and earth are signs for the believers.",7.3973105e-10,1.2931648e-13,1.3123225e-05,0.0,4.3613754e-12,1.8318778e-10,0.02796682,0.97201765,7,0.12776462835638283
45,4,45:4,And in the creation of yourselves and what He disperses of moving creatures are signs for people who are certain [in faith].,1.7644338e-06,8.881924e-13,6.4836427e-06,0.0,1.6259213e-11,1.5166552e-08,0.37398073,0.62600845,7,0.6611472065873549
45,5,45:5,And [in] the alternation of night and day and [in] what Allah sends down from the sky of provision and gives life thereby to the earth after its lifelessness and [in His] directing of the winds are signs for a people who reason.,8.8515295e-10,4.5300146e-11,0.082042426,0.0,6.4630845e-10,5.9115246e-10,0.0027359733,0.9152185,7,0.3023758533033232
45,6,45:6,These are the verses of Allah which We recite to you in truth. Then in what statement after Allah and His verses will they believe?,1.129922e-26,6.289398e-11,0.9989248,0.0,5.82847e-11,1.5734821e-11,0.00086159556,0.00021226886,2,0.00894997299376026
45,7,45:7,Woe to every sinful liar,5.946355e-10,1.188229e-12,5.467969e-05,0.0,9.8317784e-11,2.9521576e-12,0.0017090614,0.9982391,7,0.01318580760811885
45,8,45:8,"Who hears the verses of Allah recited to him, then persists arrogantly as if he had not heard them. So give him tidings of a painful punishment.",5.690466e-23,1.2368828e-05,0.8641677,0.0,2.658354e-07,5.7136882e-11,0.00073705165,0.13508564,2,0.40203923384821705
45,9,45:9,"And when he knows anything of Our verses, he takes them in ridicule. Those will have a humiliating punishment.",2.4149211e-18,2.7524905e-12,0.03098362,0.0,8.634618e-10,4.08455e-07,0.944213,0.024804274,6,0.2535484033963572
45,10,45:10,"Before them is Hell, and what they had earned will not avail them at all nor what they had taken besides Allah as allies. And they will have a great punishment.",5.0086205e-22,1.2442893e-12,0.8870094,0.0,6.5833814e-07,1.8120687e-11,0.111235045,0.0017558422,2,0.3617863980191296
45,11,45:11,This [Qur'an] is guidance. And those who have disbelieved in the verses of their Lord will have a painful punishment of foul nature.,1.0682588e-27,1.2305391e-12,0.9996872,0.0,1.1568338e-08,3.7328328e-11,0.000115598916,0.0001988779,2,0.0030559176204333423
45,12,45:12,It is Allah who subjected to you the sea so that ships may sail upon it by His command and that you may seek of His bounty; and perhaps you will be grateful.,1.4457064e-09,4.314385e-10,0.27324715,0.0,6.5891916e-05,0.00018602346,0.087483756,0.63901806,7,0.8560408563427007
45,13,45:13,And He has subjected to you whatever is in the heavens and whatever is on the earth - all from Him. Indeed in that are signs for a people who give thought.,1.2823924e-12,2.0542665e-12,0.00015221299,0.0,1.6665264e-09,4.0731034e-12,0.072334826,0.92751276,7,0.26111594437624286
45,14,45:14,"Say, [O Muhammad], to those who have believed that they [should] forgive those who expect not the days of Allah so that He may recompense a people for what they used to earn.",5.269036e-20,6.184915e-07,0.10875989,0.0,0.00037580638,2.0093862e-09,0.8609234,0.02994022,6,0.47823860809016727
45,15,45:15,Whoever does a good deed - it is for himself; and whoever does evil - it is against the self. Then to your Lord you will be returned.,3.0861595e-13,2.2559241e-09,1.2435198e-06,0.0,2.5789866e-05,1.1840454e-09,0.987385,0.012590062,6,0.06790418154432179
45,16,45:16,"And We did certainly give the Children of Israel the Scripture and judgement and prophethood, and We provided them with good things and preferred them over the worlds.",1.064017e-12,6.067855e-15,0.00017616646,0.0,9.950264e-09,0.6272132,0.21871096,0.15389647,5,0.9145533627939966
45,17,45:17,"And We gave them clear proofs of the matter [of religion]. And they did not differ except after knowledge had come to them - out of jealous animosity between themselves. Indeed, your Lord will judge between them on the Day of Resurrection concerning that over which they used to differ.",2.0954274e-15,9.8263895e-09,0.48289004,0.0,8.9353545e-11,0.000668069,0.02433714,0.4921025,7,0.7957772262264436
45,18,45:18,"Then We put you, [O Muhammad], on an ordained way concerning the matter [of religion]; so follow it and do not follow the inclinations of those who do not know.",7.2990033e-26,1.4641556e-08,0.9990659,0.0,5.6778894e-08,3.7461578e-10,0.0004819434,0.00045323468,2,0.00810533784100895
45,19,45:19,"Indeed, they will never avail you against Allah at all. And indeed, the wrongdoers are allies of one another; but Allah is the protector of the righteous.",8.119093e-24,1.4491441e-12,0.9867147,0.0,1.0281874e-08,4.3505935e-11,5.7935962e-05,0.01322713,2,0.0709758167425052
45,20,45:20,This [Qur'an] is enlightenment for mankind and guidance and mercy for a people who are certain [in faith].,3.3769796e-19,1.09773865e-11,0.99233145,0.0,5.99181e-08,6.4741884e-10,0.0060880175,0.0015821195,2,0.04890077108165419
45,21,45:21,Or do those who commit evils think We will make them like those who have believed and done righteous deeds - [make them] equal in their life and their death? Evil is that which they judge.,2.3764806e-13,1.3775182e-12,0.00013197682,0.0,2.1265583e-08,1.3355046e-10,0.37030113,0.62956715,7,0.6603658510546031
45,22,45:22,"And Allah created the heavens and earth in truth and so that every soul may be recompensed for what it has earned, and they will not be wronged.",2.5783892e-18,4.2635635e-12,0.7790622,0.0,8.451262e-07,2.081197e-10,0.023100732,0.19783625,2,0.6021141069936671
45,23,45:23,"Have you seen he who has taken as his god his [own] desire, and Allah has sent him astray due to knowledge and has set a seal upon his hearing and his heart and put over his vision a veil? So who will guide him after Allah? Then will you not be reminded?",4.563178e-25,2.731615e-10,0.9803814,0.0,5.7955303e-09,1.3143494e-08,0.00077661313,0.018844346,2,0.09982731857884738
45,24,45:24,"And they say, ""There is not but our worldly life; we die and live, and nothing destroys us except time."" And they have of that no knowledge; they are only assuming.",7.227574e-11,1.1366755e-10,0.0001039183,0.0,6.517404e-10,4.0207563e-11,0.31376502,0.6861314,7,0.6230977746887171
45,25,45:25,"And when Our verses are recited to them as clear evidences, their argument is only that they say, ""Bring [back] our forefathers, if you should be truthful.""",1.5164659e-21,5.631104e-08,0.92263585,0.0,1.6846535e-09,5.9449548e-08,0.005849565,0.07151447,2,0.2930129221884662
45,26,45:26,"Say, ""Allah causes you to live, then causes you to die; then He will assemble you for the Day of Resurrection, about which there is no doubt, but most of the people do not know.""",2.0850878e-28,1.0,3.53978e-08,0.0,4.9517377e-16,6.350172e-19,1.7068093e-08,2.0882611e-08,1,1.281993226458074e-06
45,27,45:27,And to Allah belongs the dominion of the heavens and the earth. And the Day the Hour appears - that Day the falsifiers will lose.,8.285235e-23,3.6021502e-10,0.99685025,0.0,3.7390112e-07,3.6978033e-08,0.00059434935,0.0025540532,2,0.02281369485209883
45,28,45:28,"And you will see every nation kneeling [from fear]. Every nation will be called to its record [and told], ""Today you will be recompensed for what you used to do.",6.494924e-08,2.11061e-11,4.259364e-07,0.0,1.348412e-07,3.5571606e-08,0.069079794,0.93092275,7,0.2512598375187151
45,29,45:29,"This, Our record, speaks about you in truth. Indeed, We were having transcribed whatever you used to do.""",2.4302718e-10,1.1863088e-12,9.0761065e-10,0.0,1.0227768e-09,7.557643e-09,0.0015328579,0.9984677,7,0.011465200065400671
45,30,45:30,"So as for those who believed and did righteous deeds, their Lord will admit them into His mercy. That is what is the clear attainment.",1.6154503e-16,8.0314997e-13,0.00016098253,0.0,1.2021095e-08,1.4173161e-10,0.9875507,0.012290347,6,0.06784230024216249
45,31,45:31,"But as for those who disbelieved, [it will be said], ""Were not Our verses recited to you, but you were arrogant and became a people of criminals?",2.0570821e-19,2.9530672e-14,0.032130603,0.0,2.3525713e-11,0.00012436586,0.9655688,0.0021780652,6,0.1587632191532096
45,32,45:32,"And when it was said, 'Indeed, the promise of Allah is truth and the Hour [is coming] - no doubt about it,' you said, 'We know not what is the Hour. We assume only assumption, and we are not convinced.' """,1.3064763e-23,2.5634815e-11,0.9971431,0.0,1.4144765e-08,3.8138565e-10,0.00043366407,0.002424271,2,0.020810559511026807
45,33,45:33,"And the evil consequences of what they did will appear to them, and they will be enveloped by what they used to ridicule.",1.7963991e-09,1.7249482e-14,3.4218833e-06,0.0,3.9586626e-11,1.5315842e-10,0.71075267,0.28924575,6,0.6015191073761522
45,34,45:34,"And it will be said, ""Today We will forget you as you forgot the meeting of this Day of yours, and your refuge is the Fire, and for you there are no helpers.",2.7545402e-11,4.7249184e-12,8.7352855e-06,0.0,3.740705e-09,4.61454e-09,0.8223391,0.1776548,6,0.4679254603651154
45,35,45:35,"That is because you took the verses of Allah in ridicule, and worldly life deluded you."" So that Day they will not be removed from it, nor will they be asked to appease [Allah].",1.0059771e-21,2.2204757e-16,0.94262224,0.0,5.9987165e-08,1.6298529e-10,0.00013055574,0.057247754,2,0.22061746661687034
45,36,45:36,"Then, to Allah belongs [all] praise - Lord of the heavens and Lord of the earth, Lord of the worlds.",2.2202486e-22,1.2219573e-09,0.98914933,0.0,1.7659808e-08,1.8451974e-09,0.0094380155,0.001411704,2,0.06406647305272471
45,37,45:37,"And to Him belongs [all] grandeur within the heavens and the earth, and He is the Exalted in Might, the Wise.",4.730483e-08,4.7348625e-11,1.8987514e-09,0.0,3.285482e-09,1.9040545e-08,0.9693367,0.030665437,6,0.13704691831954166
46,1,46:1,"Ha, Meem.",0.0042689373,1.0317987e-07,6.395986e-08,0.0,0.000121339035,8.796978e-07,0.007836038,0.987773,7,0.07455114200736652
46,2,46:2,"The revelation of the Book is from Allah, the Exalted in Might, the Wise.",3.0332085e-19,4.3734e-14,0.9860073,0.0,9.1719684e-08,1.4711723e-06,0.004821349,0.009170137,2,0.08266054773150647
46,3,46:3,"We did not create the heavens and earth and what is between them except in truth and [for] a specified term. But those who disbelieve, from that of which they are warned, are turning away.",9.398301e-06,1.1307467e-09,2.063219e-05,0.0,1.7834533e-09,1.8634817e-10,0.22440203,0.7755692,7,0.5327761657962539
46,4,46:4,"Say, [O Muhammad], ""Have you considered that which you invoke besides Allah? Show me what they have created of the earth; or did they have partnership in [creation of] the heavens? Bring me a scripture [revealed] before this or a [remaining] trace of knowledge, if you should be truthful.""",3.11134e-34,1.0,1.7844154e-06,0.0,1.2304909e-14,6.970773e-16,5.1027443e-10,1.5139731e-08,1,2.3902904905942366e-05
46,5,46:5,"And who is more astray than he who invokes besides Allah those who will not respond to him until the Day of Resurrection, and they, of their invocation, are unaware.",4.9489438e-23,2.1196284e-13,0.9930813,0.0,1.3016261e-08,9.353359e-10,0.0028427055,0.004072951,2,0.045976802098951136
46,6,46:6,"And when the people are gathered [that Day], they [who were invoked] will be enemies to them, and they will be deniers of their worship.",2.7140884e-13,1.29295906e-11,0.041938353,0.0,1.2268657e-10,4.4924098e-05,0.60913223,0.3488837,6,0.8027988089871774
46,7,46:7,"And when Our verses are recited to them as clear evidences, those who disbelieve say of the truth when it has come to them, ""This is obvious magic.""",5.4732834e-15,9.333765e-08,0.3107869,0.0,5.89567e-10,0.0003214197,0.61774355,0.07114713,6,0.851385166767275
46,8,46:8,"Or do they say, ""He has invented it?"" Say, ""If I have invented it, you will not possess for me [the power of protection] from Allah at all. He is most knowing of that in which you are involved. Sufficient is He as Witness between me and you, and He is the Forgiving the Merciful.""",1.5161074e-21,3.4142424e-06,0.9643283,0.0,5.62776e-06,6.7639885e-09,0.0016099795,0.03405638,2,0.16059518065948625
46,9,46:9,"Say, ""I am not something original among the messengers, nor do I know what will be done with me or with you. I only follow that which is revealed to me, and I am not but a clear warner.""",8.254142e-20,0.9991916,1.9660998e-08,0.0,8.2160044e-13,1.2536352e-15,3.562231e-05,0.000776471,1,0.0067334184261694935
46,10,46:10,"Say, ""Have you considered: if the Qur'an was from Allah, and you disbelieved in it while a witness from the Children of Israel has testified to something similar and believed while you were arrogant...?"" Indeed, Allah does not guide the wrongdoing people.",1.4610635e-32,0.89720845,0.10107957,0.0,1.4512224e-07,1.0598351e-07,5.660381e-05,0.0016550263,1,0.34013271861634214
46,11,46:11,"And those who disbelieve say of those who believe, ""If it had [truly] been good, they would not have preceded us to it."" And when they are not guided by it, they will say, ""This is an ancient falsehood.""",6.0205036e-13,1.0137341e-09,0.013544523,0.0,3.1181164e-09,0.0023347808,0.70775497,0.2763669,6,0.6724696348105398
46,12,46:12,And before it was the scripture of Moses to lead and as a mercy. And this is a confirming Book in an Arabic tongue to warn those who have wronged and as good tidings to the doers of good.,3.815458e-17,1.0549938e-16,0.012870154,0.0,5.1153904e-11,0.98342294,0.000889658,0.0028200455,5,0.09526672886598789
