surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,topic_probability_02,topic_probability_03,topic_probability_04,topic_probability_05,topic_probability_06,topic_probability_07,topic_probability_08,topic_probability_09,topic_probability_10,topic_probability_11,topic_probability_12,topic_probability_13,topic_probability_14,topic_probability_15,topic_probability_16,topic_probability_17,topic_probability_18,topic_probability_19,topic_probability_20,topic_probability_21,topic_probability_22,topic_probability_23,topic_probability_24,topic_probability_25,topic_probability_26,topic_probability_27,topic_probability_28,topic_probability_29,topic_probability_30,topic_probability_31,topic_probability_32,topic_probability_33,topic_probability_34,topic_probability_35,topic_probability_36,topic_probability_37,topic_probability_38,topic_probability_39,topic_probability_40,topic_probability_41,topic_probability_42,topic_probability_43,topic_probability_44,topic_probability_45,topic_probability_46,topic_probability_47,topic_probability_48,topic_probability_49,topic_probability_50,topic_probability_51,topic_probability_52,topic_probability_53,topic_probability_54,topic_probability_55,topic_probability_56,topic_probability_57,topic_probability_58,topic_probability_59,topic_probability_60,topic_probability_61,topic_probability_62,topic_probability_63,topic_probability_64,topic_probability_65,topic_probability_66,topic_probability_67,topic_probability_68,topic_probability_69,topic_probability_70,topic_probability_71,topic_probability_72,topic_probability_73,topic_probability_74,topic_probability_75,topic_probability_76,topic_probability_77,topic_probability_78,topic_probability_79,topic_probability_80,topic_probability_81,topic_probability_82,topic_probability_83,topic_probability_84,topic_probability_85,topic_probability_86,topic_probability_87,topic_probability_88,topic_probability_89,topic_probability_90,topic_probability_91,topic_probability_92,topic_probability_93,topic_probability_94,topic_probability_95,topic_probability_96,topic_probability_97,topic_probability_98,topic_probability_99,topic_probability_100,topic_probability_101,topic_probability_102,topic_probability_103,topic_probability_104,topic_probability_105,topic_probability_106,topic_probability_107,topic_probability_108,topic_probability_109,topic_probability_110,topic_probability_111,topic_probability_112,topic_probability_113,topic_probability_114,topic_probability_115,topic_probability_116,topic_probability_117,topic_probability_118,topic_probability_119,topic_probability_120,topic_probability_121,topic_probability_122,topic_probability_123,topic_probability_124,topic_probability_125,topic_probability_126,topic_probability_127,topic_probability_128,topic_probability_129,topic_probability_130,topic_probability_131,topic_probability_132,topic_probability_133,topic_probability_134,topic_probability_135,topic_probability_136,topic_probability_137,topic_probability_138,topic_probability_139,dominant_topic,membership_entropy,normalized_membership_entropy
79,27,79:27,Are you a more difficult creation or is the heaven? Allah constructed it.,0.0064534754,0.009286763,0.0058369897,0.01108722,0.007330709,0.0064082,0.0066719432,0.00637638,0.008308238,0.0057510664,0.006067135,0.01045363,0.0070780185,0.005869887,0.006271586,0.010129271,0.0076682,0.009658791,0.004771074,0.0067460355,0.006015024,0.006001429,0.005671495,0.007674199,0.010876008,0.0079113245,0.012345496,0.0073170406,0.008833479,0.007815702,0.006625082,0.01313598,0.010347788,0.0068420176,0.0054777507,0.0057700197,0.0073038302,0.0052915635,0.008607827,0.0053406367,0.004992862,0.008891207,0.006748091,0.0055922535,0.006819579,0.0074450686,0.005919466,0.0045644036,0.009269307,0.005038695,0.007477702,0.00835417,0.0071490635,0.007738141,0.008149493,0.004597814,0.0048751472,0.0062294537,0.008216911,0.0049418015,0.009822975,0.007932548,0.010841412,0.0068865702,0.0059741763,0.008011901,0.0051050284,0.006578879,0.007960053,0.008520958,0.007498609,0.004529961,0.009334451,0.0070304894,0.008175936,0.009015544,0.006039415,0.007390308,0.0073188916,0.005988493,0.007136125,0.0071855085,0.0043024966,0.006449521,0.0059448867,0.0077480823,0.0077935597,0.007411126,0.0055352123,0.0059970003,0.007419322,0.006929226,0.007916247,0.006930401,0.006290134,0.0068418393,0.00198746,0.0074452423,0.006242783,0.007838043,0.014941127,0.005857722,0.005555822,0.007722911,0.0073664724,0.008057685,0.0046563367,0.005034005,0.007114415,0.008258378,0.005560395,0.008704442,0.0063249264,0.009469048,0.004235859,0.007798747,0.014530229,0.007934308,0.006425553,0.0033415724,0.007355109,0.0069951178,0.006205491,0.007342166,0.004465579,0.008501097,0.006570901,0.0047929278,0.0057315663,0.009637237,0.0075605833,0.009223185,0.0065040495,0.008545738,0.0062694466,0.004832693,0.00495425,0.0043953117,0.0065618185,0.0069259494,100,4.905842773298884,0.9927555160311424
79,28,79:28,He raised its ceiling and proportioned it.,0.0,0.005736145,0.013164107,0.012098479,0.006129056,0.0,0.010425614,0.007766517,0.008757462,0.0,0.008710229,0.005276509,0.005186632,0.008199494,0.0,0.011699322,0.0066662366,0.02852209,0.008030972,0.006748534,0.014080524,0.0,0.020924363,0.00911658,0.009254179,0.0,0.016643316,0.0028379124,0.0059010065,0.009930964,0.008484262,0.017450575,0.0054050805,0.0071881562,0.0,0.00780132,0.008132451,0.008346852,0.0,0.005250867,0.0,0.020456646,0.0,0.0129666785,0.0021928942,0.0020906907,0.0,0.0,0.017201627,0.0025844618,0.017902618,0.010396486,0.0023385,0.004745228,0.0063433745,0.0067845443,0.00543361,0.006414373,0.00943103,0.0026721212,0.0058070673,0.008598225,0.011746491,0.00429991,0.007876581,0.012454391,0.002355147,0.0076818825,0.006717472,0.010820401,0.0025054167,0.00432911,0.011404384,0.008000571,0.0,0.0022297988,0.0021601073,0.0027029093,0.0033732401,0.006283633,0.002136708,0.0053557074,0.005642286,0.0075325486,0.0072121858,0.006740323,0.0076182466,0.006248939,0.007915555,0.009513582,0.014762073,0.0029463759,0.006298123,0.004781569,0.010028181,0.0,0.0069047716,0.009547584,0.0,0.0022582817,0.015185504,0.003065857,0.0,0.0028927343,0.020750763,0.014995648,0.004555123,0.0,0.0,0.009336615,0.0086915335,0.00727239,0.015417539,0.0062103886,0.0049385615,0.016381752,0.007814283,0.0067597334,0.008030427,0.023074238,0.002556417,0.006781467,0.0044440515,0.011492552,0.009976711,0.01565981,0.0,0.022557171,0.0,0.013138219,0.010912272,0.010166254,0.008206564,0.004608527,0.0,0.005359278,0.0,0.007485817,0.0021883396,0.004483035,17,4.606748902880881,0.9322303211992439
79,29,79:29,And He darkened its night and extracted its brightness.,0.0012815818,0.009154506,0.014609847,0.010784455,0.0021392782,0.0022945527,0.012866878,0.0059843836,0.012673396,0.0,0.008445678,0.007879387,0.004452712,0.009953896,0.0011799076,0.0087842075,0.008134416,0.019529296,0.0062812744,0.0033951784,0.01397089,0.0025980053,0.024018878,0.007575337,0.0032414976,0.005064922,0.008498111,0.009041465,0.0070125544,0.010411236,0.009669141,0.01482066,0.0025690224,0.007751434,0.0021889927,0.0065159947,0.0073735625,0.007283697,0.002431926,0.0025058752,0.0020453979,0.0053909565,0.0056355777,0.0133251315,0.0047409753,0.0051075583,0.0056083817,0.002334588,0.015028012,0.0020930257,0.01736109,0.010223772,0.0042806575,0.0059235604,0.008364675,0.007108968,0.0072217733,0.005254784,0.010286924,0.0076245344,0.0048568896,0.010175019,0.014422729,0.0031155094,0.005129679,0.0057614488,0.003981047,0.0104455985,0.02235221,0.01219905,0.004845006,0.0083169155,0.0072206245,0.005767819,0.002439205,0.0,0.012043343,0.006497441,0.006085287,0.0040785414,0.0029532486,0.008159671,0.006737002,0.007727208,0.00964397,0.009505144,0.007061722,0.0074320184,0.010162654,0.0054259454,0.0047358717,0.0070817643,0.0038593702,0.0,0.010777224,0.0,0.012944145,0.008493848,0.0,0.0040365527,0.008359438,0.0047123376,0.0,0.0010028362,0.021113217,0.009677486,0.008201457,0.0027389918,0.005965713,0.015075623,0.004926114,0.009087755,0.012597852,0.005919055,0.0,0.008397411,0.0032071897,0.0021710023,0.011792949,0.0130381305,0.003995698,0.0026610075,0.007321267,0.0077904947,0.0031567677,0.015366362,0.0023595192,0.008676608,0.001294374,0.00536843,0.008814767,0.015202575,0.006790649,0.004583586,0.005243828,0.005968772,0.0039110705,0.0069705555,0.008499777,0.002240241,22,4.725973870640962,0.9563569085894191
79,30,79:30,And after that He spread the earth.,0.00347465,0.006158322,0.015495565,0.008089146,0.004603995,0.00439586,0.014023746,0.009727154,0.008010882,0.0026796162,0.009873825,0.0067033377,0.005662243,0.011005695,0.0036090955,0.011423166,0.009453478,0.0141867045,0.009444279,0.008741895,0.007782374,0.005724146,0.010326667,0.005912963,0.0060937237,0.0064425534,0.007248981,0.0051000016,0.0064809215,0.006237086,0.008392438,0.012005533,0.0076917633,0.007032678,0.0062978007,0.007908565,0.0104551045,0.010459266,0.0065428573,0.008689818,0.0041076303,0.006307629,0.0027237851,0.011186279,0.0061417245,0.0037824097,0.0052911965,0.002711901,0.008932058,0.0037826612,0.008631581,0.009860862,0.0056843003,0.008991275,0.010089189,0.008840255,0.004396865,0.009932121,0.0063891932,0.00726828,0.006132959,0.010912463,0.0071357875,0.007168843,0.009959449,0.0074116555,0.008790289,0.009821353,0.0056408714,0.0067549143,0.006356541,0.009252173,0.0064153476,0.008742796,0.00431091,0.002407683,0.0073483726,0.0076849214,0.0077702827,0.011730103,0.006284773,0.0074026026,0.006468003,0.0057114614,0.009834415,0.0072877714,0.0047325897,0.0068529723,0.009534365,0.0067850794,0.006531967,0.0070283683,0.007856465,0.0029315932,0.010382323,0.0035081655,0.0038732674,0.013709894,0.0062819156,0.0039197197,0.0054129343,0.0062775277,0.0040660757,0.004057598,0.008744501,0.008484845,0.004542348,0.0050152633,0.00413223,0.0076323925,0.006808562,0.0074034515,0.0066562966,0.0038059347,0.0037492225,0.012119016,0.0048029674,0.0066772876,0.00985951,0.005373137,0.006373156,0.006986561,0.0076130666,0.008961058,0.006520346,0.010713622,0.0025564972,0.0038241409,0.0039673303,0.0076945554,0.007221067,0.007240861,0.01037935,0.0058103553,0.0059201377,0.009227798,0.004131266,0.010267134,0.0030559679,0.0026102206,2,4.873113717065333,0.9861324030183904
79,31,79:31,"He extracted from it its water and its pasture,",0.0,0.008661511,0.012106976,0.016069584,0.0052612848,0.0,0.0133984685,0.009329424,0.010555176,0.0,0.009250444,0.011725722,0.0014105671,0.004511057,0.0,0.01512952,0.009959661,0.027133549,0.003963357,0.001986587,0.026943889,0.0,0.020600576,0.004448842,0.009175776,0.003111477,0.015473212,0.008801352,0.005020216,0.010204774,0.011624431,0.023539018,0.0029943057,0.012879325,0.0031250895,0.0015430169,0.0078489715,0.004780609,0.0015471441,0.0031648248,0.0,0.00776661,0.0028570432,0.011883683,0.0014271885,0.006188532,0.014157238,0.0,0.013833412,0.008827904,0.02014943,0.012104776,0.0013016933,0.0058930814,0.007190938,0.005354498,0.0049284673,0.0075336974,0.009285935,0.0066431495,0.0024117345,0.007893924,0.020366931,0.0013247334,0.0037406816,0.0048560677,0.0017316347,0.008881572,0.009658074,0.0157013,0.0016511251,0.0044449954,0.0032292234,0.0039185914,0.0068795686,0.0,0.012936142,0.011753186,0.006787537,0.002642783,0.0,0.012127972,0.004740734,0.016113712,0.005007689,0.010286484,0.001357083,0.0055371057,0.0025467414,0.008173872,0.005131018,0.0014151294,0.003309366,0.0,0.0045831753,0.0,0.028736915,0.005670669,0.0032921312,0.003417515,0.011361845,0.0,0.0,0.003098897,0.011852152,0.010126859,0.0018503744,0.0,0.0030629167,0.015150844,0.0020457795,0.007130062,0.030327706,0.008847298,0.0,0.010332369,0.011355644,0.005122619,0.011945818,0.012059095,0.0014072969,0.0015283502,0.005384775,0.004965347,0.0,0.024651624,0.0,0.01600341,0.0,0.005252342,0.008501194,0.019225007,0.0051094578,0.0014530767,0.0,0.004038721,0.0012934109,0.004509193,0.004142364,0.0,112,4.523123143930944,0.9153076562635278
79,32,79:32,And the mountains He set firmly,0.0016262373,0.0052985502,0.01664054,0.013869737,0.0029523948,0.0,0.014513966,0.010344382,0.0075745583,0.0,0.011621104,0.0055920556,0.0024445092,0.009882169,0.0019893046,0.013841877,0.008717603,0.023262825,0.009474363,0.0071403547,0.016719425,0.0014605118,0.014139234,0.0047832117,0.0067339693,0.0036039513,0.010345795,0.003647197,0.0069317115,0.008340838,0.0077783978,0.01197517,0.007487227,0.006762388,0.007197479,0.008900305,0.012206826,0.010709916,0.0039720205,0.0061988416,0.0,0.008731702,0.0016471859,0.011850962,0.002177666,0.0058192057,0.0031333014,0.002313511,0.011525498,0.0019649772,0.020325368,0.010025604,0.0025058817,0.008534187,0.011744497,0.01234931,0.005879083,0.010627086,0.008076984,0.005364056,0.005038885,0.011803489,0.009623725,0.007917964,0.009352254,0.007979171,0.007192465,0.008177479,0.008066624,0.00973273,0.0038575192,0.008933276,0.004011826,0.010372891,0.0015619227,0.0,0.007229759,0.00607756,0.008975368,0.010730354,0.0015485219,0.008493792,0.005663997,0.009123384,0.011387933,0.0071681296,0.004000562,0.008102977,0.009475862,0.008202297,0.006924976,0.0039584697,0.0069592213,0.0,0.012258985,0.0,0.0046019983,0.014185845,0.0065023745,0.0,0.008100056,0.0022387886,0.0,0.0,0.011185961,0.008456117,0.0040739104,0.0053530564,0.004227397,0.008478027,0.005033894,0.007274923,0.009487351,0.006010058,0.005804453,0.014929584,0.0069845086,0.005042567,0.011424477,0.011314436,0.0035676553,0.0067170123,0.0067622657,0.006541531,0.006864174,0.013266082,0.0,0.007363439,0.0015236703,0.006650982,0.009131166,0.011963539,0.009095271,0.003945025,0.0039690775,0.0067720655,0.0035502615,0.010425655,0.0,0.0,17,4.726354356510159,0.9564339044213022
79,33,79:33,As provision for you and your grazing livestock.,0.0060722553,0.0060274815,0.0070899683,0.012609414,0.011739312,0.0025237182,0.010099,0.00758762,0.007977891,0.008628951,0.0058589387,0.0058665527,0.008450884,0.0056279777,0.007831884,0.007830384,0.0115408385,0.010207584,0.005674932,0.005037353,0.012901066,0.006477803,0.009406694,0.010333753,0.004917417,0.0070155244,0.007754699,0.007156491,0.0074753826,0.012251151,0.0032746312,0.0063068215,0.009203755,0.014348307,0.009145214,0.00700957,0.008556696,0.0049617374,0.0032256173,0.008153409,0.004623858,0.008618549,0.008826908,0.005543405,0.01004827,0.0040315986,0.010720049,0.0069054244,0.010355959,0.00483637,0.007939201,0.008931195,0.00522643,0.006005098,0.00654076,0.006909791,0.0063747363,0.005691136,0.007863701,0.009027729,0.0035336192,0.0062118997,0.00954129,0.0077129123,0.0031792964,0.010726695,0.007938426,0.0078313295,0.0045568077,0.0069702826,0.0046686437,0.00594686,0.010640776,0.006193724,0.0054241824,0.002383006,0.0112260375,0.0053335405,0.009159766,0.0052512274,0.006280325,0.0073641385,0.0019657658,0.011330356,0.007395261,0.008800827,0.007903436,0.009271745,0.005477539,0.0103141265,0.0053698444,0.006388179,0.007924978,0.0010698782,0.0051810266,0.0019940645,0.0059520113,0.008346622,0.0102675855,0.004860936,0.0054841507,0.0009053387,0.005608099,0.0076117837,0.010317605,0.01092736,0.007237163,0.0049159774,0.006817519,0.01078227,0.0047019194,0.0050806813,0.009082155,0.008111505,0.009094779,0.008096619,0.006134411,0.0107243685,0.010203923,0.008618945,0.006414404,0.0036348735,0.009931835,0.0027263789,0.008158779,0.01204678,0.0,0.010692889,0.005474469,0.008618566,0.0052466216,0.0041449084,0.0077205263,0.005281805,0.0060489224,0.0046700123,0.0076144254,0.00554195,0.002978282,0.0055291937,33,4.865391206073033,0.9845696612552536
79,34,79:34,But when there comes the greatest Overwhelming Calamity -,0.0062496644,0.0057909368,0.007777864,0.00882148,0.0068248324,0.0044390564,0.00900963,0.0061590765,0.013778959,0.0046473416,0.0064958115,0.0076053003,0.0071068928,0.00838445,0.0069954563,0.008104694,0.010538761,0.009820086,0.007193148,0.0057194326,0.0056979666,0.006104558,0.011525828,0.007763728,0.006331869,0.009460866,0.0064763464,0.005622647,0.0073275096,0.008066187,0.00686095,0.006899622,0.009020826,0.0073698424,0.0050178855,0.008300252,0.007916143,0.0043244,0.008016321,0.007636378,0.008067233,0.005593339,0.010330635,0.006311813,0.00794988,0.0048487233,0.005214439,0.0047576986,0.010606765,0.0059272065,0.013528101,0.011100416,0.0057669217,0.008138943,0.0076014814,0.006721814,0.004359167,0.0062829666,0.0102623785,0.008737025,0.0037343146,0.0071286005,0.014138974,0.006885657,0.0036406151,0.0052904873,0.007241679,0.0075762677,0.0065112384,0.009172362,0.0063454728,0.008263243,0.009478073,0.0055161323,0.0049596266,0.003007031,0.009924039,0.008088051,0.007680326,0.004056487,0.0058931583,0.008885655,0.00705477,0.0056589562,0.007973759,0.010591268,0.008993036,0.010243348,0.00763587,0.0075146095,0.0074352645,0.00878922,0.0060452227,0.0013838621,0.007158951,0.00592207,0.0045933,0.0067236465,0.0046038786,0.0035061315,0.005428076,0.005328323,0.0038337358,0.0059991158,0.0076061347,0.009138501,0.0110262735,0.0064427387,0.007513821,0.010792832,0.0037825748,0.008609739,0.0070952503,0.0078016235,0.0052273376,0.005098658,0.0064083454,0.007107851,0.00806235,0.00448507,0.008701521,0.0059128576,0.009670101,0.0044597695,0.0073346538,0.008753986,0.0031383114,0.006390174,0.0056689535,0.0072405287,0.0063720765,0.00621806,0.006457316,0.008164185,0.008137678,0.007235851,0.0070512183,0.0065537607,0.01052534,0.0046706973,62,4.896761863731355,0.9909178861925321
79,35,79:35,"The Day when man will remember that for which he strove,",0.006029203,0.0062743933,0.009474283,0.009151882,0.0069755716,0.004478964,0.009520877,0.0076171695,0.01291316,0.0058386354,0.0065909363,0.0077518905,0.007684713,0.00742481,0.005568571,0.008136706,0.009880066,0.008496344,0.0068180966,0.006783692,0.00579755,0.0077178334,0.0095854625,0.0076043876,0.0049961945,0.007899417,0.005981895,0.006404854,0.008222081,0.011791042,0.0054074316,0.007876349,0.009367728,0.007573585,0.004631557,0.007450055,0.0082250675,0.006478989,0.0069787283,0.0070056296,0.007296357,0.006803986,0.008396824,0.007734786,0.008503125,0.0062616295,0.005969768,0.006465571,0.009499735,0.005746192,0.009115643,0.0082475105,0.006180484,0.007234224,0.007205123,0.0065196236,0.005366582,0.0058278902,0.007993522,0.010088095,0.0044698734,0.0077442424,0.009666042,0.006391852,0.0075030713,0.008703045,0.009108266,0.007145949,0.006389965,0.007379403,0.006065004,0.009565693,0.009819977,0.006001406,0.005608764,0.0020854236,0.010262379,0.008079719,0.007565639,0.007058341,0.00614542,0.0073574213,0.007684335,0.005927351,0.0074841906,0.00998999,0.008693442,0.008649903,0.0069865678,0.008453784,0.0065596667,0.006682594,0.0072361706,0.0016638393,0.0067550507,0.0055722767,0.002202541,0.009974779,0.006302415,0.0058806506,0.006323961,0.0045635398,0.004051648,0.004918751,0.008834939,0.009027707,0.010781113,0.0051956857,0.007034118,0.01200503,0.005119982,0.0075119925,0.0053624935,0.0059119635,0.0065446524,0.0076483167,0.005868394,0.008734726,0.0099366065,0.0025000407,0.008740996,0.005243426,0.008712092,0.0058351504,0.0067368844,0.007834401,0.0026691605,0.0063125645,0.004908844,0.0074419454,0.006252794,0.0043114624,0.0076815076,0.006659275,0.007216139,0.0064677936,0.0066816504,0.0068780766,0.0076243323,0.008236922,8,4.905588567391812,0.9927040744484998
79,36,79:36,And Hellfire will be exposed for [all] those who see -,0.0038459243,0.0065617627,0.006169758,0.009922617,0.0069901543,0.0058755362,0.0083396,0.0050992514,0.009891076,0.005609266,0.0049329405,0.005525666,0.007602983,0.008069011,0.0071004443,0.007976286,0.008843164,0.007879156,0.0064592506,0.005299605,0.004652847,0.0073229927,0.0091320425,0.0074093807,0.005183142,0.009768986,0.007902727,0.007927223,0.00817987,0.010521024,0.0053994996,0.0035633314,0.0090532,0.0067555816,0.0038010294,0.0070567257,0.007648531,0.0038545502,0.007398043,0.007769317,0.0078919055,0.006783329,0.008719734,0.005052655,0.0076442068,0.009150236,0.005835441,0.0056355484,0.010601224,0.0065961336,0.008937937,0.008139119,0.008037688,0.006856606,0.0065675452,0.007815721,0.0053327293,0.0051487703,0.013542517,0.008551162,0.0051644966,0.007252399,0.010071159,0.008957561,0.0024383506,0.0071477485,0.006961192,0.0094877565,0.004899153,0.01118117,0.008502463,0.007733429,0.00787018,0.0056170714,0.0053291023,0.004525444,0.009935521,0.008985859,0.008843042,0.0058453865,0.008058986,0.010787478,0.0063679563,0.005369658,0.007284057,0.010198129,0.008980933,0.010090091,0.0077320803,0.008369236,0.0074235583,0.0088846795,0.007686718,0.0040057716,0.0069355816,0.0066121398,0.0064969086,0.0066066547,0.006342327,0.0037417908,0.0050240587,0.0054318844,0.0052886903,0.0062351883,0.0070636985,0.008427039,0.009469549,0.009060178,0.008605911,0.011394401,0.0032994305,0.009230029,0.006114198,0.0071328855,0.005969059,0.006302342,0.003840519,0.008355569,0.0062124794,0.004062192,0.008328591,0.004923371,0.008759706,0.0045731105,0.0068788924,0.006575974,0.0059507024,0.0059721977,0.007055879,0.007667073,0.008525662,0.005925693,0.005854284,0.009984778,0.008806967,0.007881946,0.0072403653,0.0043419735,0.0059880703,0.006388512,58,4.905148296438377,0.9926149803951907
79,37,79:37,So as for he who transgressed,0.004649636,0.0062311743,0.010190509,0.00790705,0.006483313,0.0050464505,0.009801261,0.0076444545,0.00815237,0.00664574,0.0071400185,0.006794226,0.0074885017,0.00867268,0.006232604,0.010736474,0.010347969,0.0083962325,0.0068781874,0.0069533414,0.0042541786,0.009091885,0.0069016037,0.007515802,0.00798922,0.008728404,0.0077121058,0.006385474,0.00763399,0.008942462,0.004007734,0.00735333,0.00868115,0.009137363,0.0046874695,0.0056991144,0.009636604,0.0070352796,0.0070851436,0.007127581,0.0047569824,0.0064737923,0.008036248,0.0094754435,0.0081787985,0.007274143,0.0051916605,0.006719577,0.009090678,0.006738865,0.0053262436,0.008612905,0.0087749045,0.007989383,0.0065110577,0.008011106,0.0051647667,0.007259449,0.007824465,0.01126773,0.007502021,0.008946679,0.0066493936,0.009371649,0.007518396,0.008070662,0.010015998,0.00787155,0.0046398104,0.007770268,0.0087722875,0.008716063,0.007400655,0.0070006717,0.0060635307,0.00340323,0.009382382,0.0086202985,0.009623553,0.008282748,0.0068982164,0.0077446513,0.005630338,0.005938906,0.00834365,0.006728553,0.0065776086,0.009673821,0.0058744955,0.009390785,0.0071565257,0.0072447686,0.0074742464,0.004934176,0.007514751,0.0060143457,0.0039307983,0.009023434,0.0074345986,0.0054634153,0.0052045514,0.005267415,0.004549953,0.005502108,0.008045728,0.008073581,0.0067559597,0.008557001,0.008118326,0.00982645,0.004995387,0.0069675334,0.0052374136,0.005868157,0.0050652926,0.0080152955,0.003880324,0.006939014,0.009088976,0.0011094795,0.00765516,0.004823794,0.009753624,0.006769324,0.005208918,0.006070472,0.0066221594,0.006920192,0.0070724883,0.008149336,0.006221704,0.0044425614,0.0083129555,0.006761224,0.00681501,0.0072143655,0.0072647827,0.007089376,0.00475804,0.0037163305,59,4.911253197818563,0.9938503796527846
79,38,79:38,"And preferred the life of the world,",0.0013421238,0.0059430418,0.008882645,0.014144926,0.008410793,0.0020403387,0.0119390935,0.0055208574,0.011885897,0.0032580376,0.0076837414,0.013746278,0.006535899,0.009229091,0.004489577,0.010726125,0.010206032,0.0120885195,0.006608806,0.0023919912,0.011096828,0.0019147098,0.012681732,0.0060432875,0.005762015,0.00796034,0.009657909,0.0032011815,0.0050517744,0.0107801575,0.0039904388,0.012781053,0.010817176,0.010867005,0.0071422434,0.007375899,0.00836007,0.0055681462,0.008511885,0.0076632625,0.001271958,0.0059663644,0.007480818,0.007993463,0.007408603,0.0019092477,0.006142314,0.0012352201,0.010866814,0.0031859141,0.01106376,0.010288095,0.003056673,0.009917326,0.0075284042,0.009407586,0.010020986,0.0067019877,0.008130769,0.0071564293,0.0056578075,0.00914572,0.015155748,0.009415787,0.003625077,0.010089338,0.0020360146,0.005811448,0.010557372,0.008908396,0.0054162103,0.0041467347,0.00882264,0.0063190963,0.0043455907,0.0046912055,0.012174303,0.008434161,0.007508894,0.0056272703,0.0042784163,0.0060272496,0.008231437,0.008810268,0.010882665,0.009818409,0.0059563657,0.011378152,0.0062483423,0.008949311,0.0034256752,0.0069172727,0.010891205,0.0013732286,0.009896843,0.0016703858,0.0035194282,0.010677605,0.0073987744,0.008441215,0.008178549,0.0,0.0030081144,0.0016988434,0.010682646,0.0105032055,0.008522987,0.008399768,0.005838166,0.012354538,0.004002755,0.008679151,0.005513551,0.011430271,0.0,0.006280688,0.011157519,0.008741349,0.007302384,0.0051305266,0.007685546,0.005494216,0.009047438,0.0051761214,0.0015779897,0.012321638,0.0012181129,0.0048080026,0.0031931174,0.009836335,0.00606251,0.007271579,0.008235721,0.0048559564,0.006628475,0.004124252,0.005460464,0.0063109538,0.0048956564,0.0046561672,62,4.821487318541884,0.975685188487601
79,39,79:39,"Then indeed, Hellfire will be [his] refuge.",0.005312906,0.0062087565,0.006774006,0.010245357,0.006327897,0.0053648166,0.006996082,0.005506523,0.012024485,0.0057204245,0.0045226696,0.008026262,0.007995166,0.0058980826,0.0077369306,0.0073512825,0.0074323122,0.0067562275,0.0040078885,0.006308776,0.0017891394,0.009341537,0.00790535,0.008082184,0.006924308,0.012268558,0.008234907,0.004256827,0.008849077,0.009595578,0.0032455553,0.0052837785,0.009490135,0.005076492,0.004535923,0.0063630515,0.008548752,0.0019117692,0.007078299,0.0060434956,0.010952307,0.0072136344,0.009028181,0.0024632437,0.009250254,0.0074025136,0.0055720834,0.0063309614,0.009330326,0.0036273028,0.009484566,0.0088089015,0.008833577,0.005580724,0.006616762,0.0070057823,0.004473366,0.005426782,0.02010076,0.008523206,0.006961282,0.006543839,0.005861667,0.006881666,0.0060337684,0.007049264,0.008209118,0.006342045,0.0052197366,0.015195728,0.007909504,0.014796927,0.010126422,0.0048137167,0.006371679,0.003812072,0.009699061,0.0072546075,0.009410004,0.0059467964,0.007399258,0.013213441,0.0050434703,0.0050960905,0.00674034,0.01002842,0.010606843,0.00672702,0.005452986,0.0066763596,0.0061183325,0.010487632,0.00681236,0.0047381474,0.0068432353,0.007965313,0.0075034923,0.0061670435,0.0063525634,0.0067612873,0.0067462153,0.005653052,0.005965247,0.0075516584,0.0073156967,0.007913583,0.011230594,0.0073141865,0.005760626,0.010074775,0.002271765,0.010144683,0.006681969,0.007935373,0.00488908,0.005179772,0.0024327582,0.006252795,0.007817675,0.0018931258,0.011088648,0.0057899766,0.008373041,0.0033182022,0.00829791,0.0036851908,0.00791957,0.0021532944,0.0058521796,0.0070170495,0.012475318,0.0062261573,0.0072653727,0.012879502,0.0076347436,0.004392345,0.0050978595,0.006129513,0.007324481,0.007515706,58,4.873421754314869,0.986194738012142
