surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
76,23,76:23,"Indeed, it is We who have sent down to you, [O Muhammad], the Qur'an progressively.",0.0077452776,0.0031412158,2.0053126e-09,1.9165552e-12,1.8480591e-07,0.9891116,2.4853287e-06,0.0,8.190958e-08,6.7115042e-09,4.5436224e-09,3.6044816e-13,5,0.0666159686363614
76,24,76:24,So be patient for the decision of your Lord and do not obey from among them a sinner or ungrateful [disbeliever].,0.009269742,0.91145563,5.544442e-06,1.4037093e-09,0.00034241067,0.07886151,5.8873924e-05,0.0,9.1441e-06,6.8905884e-08,5.03498e-07,1.8750926e-08,1,0.331695695358949
76,25,76:25,And mention the name of your Lord [in prayer] morning and evening,0.19130234,0.7201741,4.837035e-07,6.69881e-11,0.06586312,6.0472743e-05,0.02217478,0.0,1.2018173e-06,6.199176e-09,2.96514e-10,0.00042468938,1,0.8203278871547884
76,26,76:26,And during the night prostrate to Him and exalt Him a long [part of the] night.,0.08212947,0.016902275,2.1191012e-07,5.489196e-07,0.08887769,2.3876234e-11,0.81202096,0.0,1.2828647e-08,6.920497e-05,2.7176071e-08,8.7215575e-08,6,0.6591361832724681
76,27,76:27,"Indeed, these [disbelievers] love the immediate and leave behind them a grave Day.",0.14071354,0.85786146,7.184511e-08,8.980441e-08,0.00040065777,9.9428464e-05,0.00092437124,0.0,4.711018e-07,1.8630999e-08,1.6640417e-10,2.5354255e-10,1,0.41798268489635226
76,28,76:28,"We have created them and strengthened their forms, and when We will, We can change their likenesses with [complete] alteration.",0.98240304,0.0012295453,5.840144e-07,3.238045e-13,1.3586722e-06,5.765422e-12,0.016362386,0.0,1.7661483e-09,4.0473124e-06,1.0298551e-09,2.337962e-11,0,0.09305232036107952
76,29,76:29,"Indeed, this is a reminder, so he who wills may take to his Lord a way.",0.035735738,0.9548329,0.0001980149,5.227523e-09,9.8541124e-05,6.3040907e-06,0.009130137,0.0,1.5224354e-07,6.995782e-10,2.7835063e-09,1.5868171e-09,1,0.20874101699804806
76,30,76:30,"And you do not will except that Allah wills. Indeed, Allah is ever Knowing and Wise.",0.067667745,0.0054332516,1.7419535e-09,2.8594678e-09,0.00013668247,0.92634594,0.0004090216,0.0,8.8234137e-10,4.2405436e-06,5.4185385e-09,5.433413e-12,5,0.28590705031435776
76,31,76:31,He admits whom He wills into His mercy; but the wrongdoers - He has prepared for them a painful punishment.,2.478219e-06,0.0048152283,4.8377905e-07,3.267322e-09,4.904494e-09,2.5438494e-06,4.4554945e-05,0.0,0.99513286,1.5524297e-11,1.2390602e-12,4.416556e-13,8,0.031067532985848
77,1,77:1,By those [winds] sent forth in gusts,0.9892323,0.005326049,1.2986022e-06,3.8249955e-06,0.0012185537,9.733103e-13,0.0042168214,0.0,3.1707907e-06,2.1868026e-07,2.8251316e-08,6.087363e-12,0,0.06993849152931378
77,2,77:2,And the winds that blow violently,0.9930358,0.001527954,0.0008968957,0.00035139287,0.0020918143,9.534649e-15,0.0020925328,0.0,1.579625e-08,1.9540236e-09,1.8328346e-11,2.6782261e-12,0,0.05175072989825989
77,3,77:3,And [by] the winds that spread [clouds],0.5987605,0.0002678932,6.404218e-07,1.03650905e-07,0.4002841,1.4637087e-16,0.0006900598,0.0,4.7414307e-08,9.383164e-10,8.345658e-09,6.2230196e-14,0,0.6808307765207513
77,4,77:4,And those [angels] who bring criterion,0.79388255,0.20572345,9.733388e-08,1.0258646e-07,7.194446e-06,2.0688194e-08,0.00037699525,0.0,1.9890501e-06,1.0118585e-05,1.14896155e-08,1.6277086e-11,0,0.5117417607475031
77,5,77:5,And those [angels] who deliver a message,0.45921516,0.5406379,3.314157e-09,2.2733995e-10,1.3584337e-06,2.035953e-08,0.00014551994,0.0,7.562867e-08,1.9514927e-07,1.1854283e-09,1.3039437e-13,1,0.6911820198000009
77,6,77:6,"As justification or warning,",0.9996186,0.00035935832,8.94041e-09,2.002657e-12,7.189617e-06,3.876978e-09,1.7064669e-05,0.0,4.377959e-13,4.302771e-07,7.8971557e-13,2.034143e-09,0,0.0035105559026760427
77,7,77:7,"Indeed, what you are promised is to occur.",0.94333446,0.05450837,6.6234804e-08,1.4600325e-10,0.0017571354,2.4364564e-08,0.0003989557,0.0,2.2738258e-09,1.4749196e-07,2.5309224e-10,1.9972316e-13,0,0.22788931616288385
77,8,77:8,So when the stars are obliterated,0.0020460875,6.3168013e-06,3.4875765e-14,5.7224685e-07,0.9979498,8.635552e-15,3.8563905e-07,0.0,5.723824e-14,1.0256714e-10,4.6560084e-15,2.929759e-16,4,0.014806685125345718
77,9,77:9,And when the heaven is opened,1.4828135e-05,0.0013713691,6.2157485e-10,8.958119e-11,0.99860096,9.5837865e-11,1.3467735e-05,0.0,1.4715004e-10,6.5056266e-11,3.598721e-15,1.363037e-15,4,0.010753991552398133
77,10,77:10,And when the mountains are blown away,0.074605934,0.0005975206,6.186998e-05,2.1666676e-06,0.92465836,2.5518937e-16,7.6827084e-05,0.0,2.4257623e-09,9.378083e-10,1.4710267e-13,7.2080184e-13,4,0.2718626614512823
77,11,77:11,And when the messengers' time has come...,0.17944749,0.58602923,4.295682e-09,2.6800163e-11,0.22513427,4.0572767e-09,0.009385883,0.0,2.7454464e-10,2.0508009e-09,5.1496757e-10,1.0136049e-12,1,1.0009405103661528
77,12,77:12,For what Day was it postponed?,0.0016141982,3.2222438e-08,1.5901535e-12,1.1997172e-17,0.9983839,4.7414638e-17,3.1591762e-06,0.0,2.2706315e-13,1.1314176e-13,9.203685e-16,1.1816119e-19,4,0.012032927542937746
77,13,77:13,For the Day of Judgement.,0.021347415,0.015741076,6.495321e-08,7.4028017e-06,0.962219,2.3391773e-09,0.0006831921,0.0,2.4853997e-10,3.4461254e-09,4.3245536e-09,7.660762e-12,4,0.18959502429391714
77,14,77:14,And what can make you know what is the Day of Judgement?,0.0030013733,0.0065926174,1.9339233e-13,6.2394957e-13,0.9904028,4.271307e-07,1.255426e-06,0.0,2.6966589e-12,2.4878716e-13,2.55077e-12,1.09950975e-14,4,0.06011517536771491
77,15,77:15,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,16,77:16,Did We not destroy the former peoples?,0.99388474,0.0060962443,1.621679e-10,7.839407e-13,1.8476545e-10,8.7614114e-07,1.738558e-05,0.0,4.4889592e-08,9.369339e-14,1.1407125e-07,1.983995e-14,0,0.037393224463415156
77,17,77:17,Then We will follow them with the later ones.,0.77147365,0.03489168,3.6689132e-09,4.686055e-13,0.19325191,1.0796872e-08,0.00038279477,0.0,5.5681517e-09,1.5354114e-08,2.0146343e-11,6.9220302e-12,0,0.6379126247233591
77,18,77:18,Thus do We deal with the criminals.,0.96097183,0.038193464,3.0519235e-08,7.116855e-10,7.0481374e-06,3.2016811e-10,0.0008047759,0.0,2.2781887e-05,1.3174245e-11,1.9778414e-09,4.303963e-10,0,0.16902331756047875
77,19,77:19,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,20,77:20,Did We not create you from a liquid disdained?,0.9693516,0.030376695,3.7085738e-05,1.3268341e-06,3.9342476e-09,5.6014954e-08,0.00023247277,0.0,2.8028076e-13,2.8518302e-10,1.3393178e-07,2.1921034e-17,0,0.138656955291835
77,21,77:21,And We placed it in a firm lodging,0.9966867,0.00024316701,8.163091e-11,4.4492907e-07,2.1710997e-08,3.1399984e-15,0.0030647994,0.0,1.7698079e-12,2.9804783e-06,4.831582e-12,1.9481351e-10,0,0.023114568183588338
77,22,77:22,For a known extent.,0.99798024,0.00031062643,9.287787e-12,4.3751396e-12,7.6150995e-06,1.9849508e-12,0.0016991674,0.0,7.579413e-09,4.988518e-09,5.4288906e-14,7.4659645e-12,0,0.015453250021246484
77,23,77:23,"And We determined [it], and excellent [are We] to determine.",0.9964055,0.0013201667,2.2551646e-11,3.3159925e-08,2.6833039e-08,2.0098972e-12,0.0022741624,0.0,3.4076402e-09,6.0550434e-08,1.3687838e-08,7.64468e-11,0,0.026183991931780733
77,24,77:24,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,25,77:25,Have We not made the earth a container,0.9998627,7.5537966e-05,4.535527e-05,1.1020903e-10,2.4550761e-10,9.189872e-14,1.3919173e-05,0.0,2.4063108e-13,5.022183e-08,1.4161474e-12,7.276193e-15,0,0.0014643381865238952
77,26,77:26,Of the living and the dead?,0.96007776,0.038663432,0.00014939083,1.0238599e-13,0.0009333499,9.73758e-09,0.00017859835,0.0,2.2685956e-14,1.2036777e-10,1.3531673e-08,8.06703e-12,0,0.17425079887222644
77,27,77:27,"And We placed therein lofty, firmly set mountains and have given you to drink sweet water.",0.009032206,0.0017733165,0.98917943,7.157729e-08,1.2926243e-10,4.6871964e-14,1.3211679e-05,0.0,4.419112e-08,3.64003e-08,2.5438553e-09,1.4748997e-11,2,0.06466084999829923
77,28,77:28,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,29,77:29,"[They will be told], ""Proceed to that which you used to deny.",0.88117826,0.11470082,6.952925e-09,4.7806035e-09,1.6707656e-09,7.239075e-05,0.004015929,0.0,2.9391897e-05,1.3493953e-06,2.8973963e-07,2.982662e-06,0,0.3830567837400784
77,30,77:30,Proceed to a shadow [of smoke] having three columns,0.040773213,0.00034795675,4.2517527e-06,0.9557294,0.0028223272,6.008487e-11,0.00032251282,0.0,4.5722367e-11,8.5747465e-10,2.4313207e-09,3.4188268e-08,3,0.19572369305226173
77,31,77:31,"[But having] no cool shade and availing not against the flame.""",0.010376471,5.020672e-07,2.3173768e-06,0.9896173,7.1858814e-08,3.263189e-15,3.865097e-06,0.0,4.4906345e-17,2.0476721e-11,2.5904419e-14,4.4446968e-13,3,0.05781727474121784
77,32,77:32,"Indeed, it throws sparks [as huge] as a fortress,",0.019194625,1.6469812e-06,7.4893053e-10,0.9808004,4.860483e-09,1.4448767e-13,1.8098352e-06,0.0,1.3368258e-16,1.643157e-09,2.536979e-13,5.466285e-18,3,0.09493886328515871
77,33,77:33,As if they were yellowish [black] camels.,0.0060518957,2.1719636e-06,0.9939303,2.5885052e-07,1.2019732e-06,4.9015314e-12,1.2804662e-05,0.0,1.5291176e-14,5.716809e-10,1.0542132e-09,1.07233415e-11,2,0.03715353590538162
77,34,77:34,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,35,77:35,"This is a Day they will not speak,",0.005514519,0.0010585119,1.9855285e-10,1.0962693e-12,0.993392,5.8745225e-10,3.6154583e-05,0.0,4.8007856e-14,8.9560345e-11,7.5744e-12,2.9812034e-15,4,0.042885218965224715
77,36,77:36,Nor will it be permitted for them to make an excuse.,0.87189615,0.05333066,1.161597e-07,8.400489e-12,0.071543396,0.0030484754,0.00018233081,0.0,7.0425705e-07,1.0811922e-07,2.5620346e-11,8.504765e-12,0,0.48378476645804086
77,37,77:37,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,38,77:38,This is the Day of Judgement; We will have assembled you and the former peoples.,0.0045456123,0.424371,6.4530825e-10,2.7422342e-09,0.571071,1.3794261e-06,9.265096e-06,0.0,6.7124925e-12,4.1210217e-12,1.6665336e-08,2.5360998e-12,4,0.7083297487403487
77,39,77:39,"So if you have a plan, then plan against Me.",0.9961317,0.0010891921,5.3248776e-08,6.6550454e-13,1.920798e-07,2.7220477e-08,0.0027768756,0.0,7.319357e-11,3.7716671e-10,4.52504e-11,8.960067e-11,0,0.02764183694766844
77,40,77:40,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,41,77:41,"Indeed, the righteous will be among shades and springs",0.0462723,0.9382384,0.007074843,0.0013536302,0.003149014,1.5088254e-07,0.0039078747,0.0,2.2617094e-06,7.232522e-08,8.224864e-09,3.0579272e-14,1,0.2858299007227185
77,42,77:42,"And fruits from whatever they desire,",2.337592e-07,4.8484465e-09,1.0,2.336156e-15,4.5109868e-14,4.908065e-18,3.6370698e-10,0.0,2.8056807e-16,7.9167873e-14,7.174669e-18,1.3031087e-20,2,3.670210856181224e-06
77,43,77:43,"[Being told], ""Eat and drink in satisfaction for what you used to do.""",0.9961166,0.0031128018,9.866223e-05,9.1445e-10,2.83368e-08,1.0947564e-12,0.00067506277,0.0,2.0733472e-07,3.218941e-07,4.733748e-09,3.8060993e-08,0,0.027691416333822706
77,44,77:44,"Indeed, We thus reward the doers of good.",0.9802917,0.01887269,2.1663016e-08,1.203986e-09,3.5773155e-07,6.9489176e-10,0.00083193934,0.0,3.3583838e-08,2.8161641e-11,9.139717e-11,2.623309e-13,0,0.1003443191006048
77,45,77:45,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,46,77:46,"[O disbelievers], eat and enjoy yourselves a little; indeed, you are criminals.",0.73488826,0.25893626,0.0025275254,2.056726e-07,8.7904704e-07,0.0036093711,3.2930173e-05,0.0,1.0327483e-06,2.7454161e-09,4.4957607e-09,2.7453206e-10,0,0.612025904830977
77,47,77:47,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,48,77:48,"And when it is said to them, ""Bow [in prayer],"" they do not bow.",0.17825763,0.27055869,9.0037366e-07,4.7656475e-12,7.436199e-06,0.5511371,3.816937e-05,0.0,7.583635e-09,3.6213308e-09,1.2152687e-08,5.002467e-09,5,0.9899431254642984
77,49,77:49,"Woe, that Day, to the deniers.",0.000600317,5.3448093e-05,1.275708e-12,3.397961e-14,0.99934417,3.9281722e-10,6.0048785e-07,0.0,6.9248157e-16,7.972126e-14,2.8177731e-13,1.9071205e-17,4,0.005643167319998147
77,50,77:50,Then in what statement after the Qur'an will they believe?,9.155168e-05,0.00017777046,4.8145865e-10,2.3411034e-11,3.1994865e-08,0.99973303,3.5957427e-08,0.0,4.258598e-08,1.05036415e-08,8.087427e-12,3.7729263e-14,5,0.002655383052313769
78,1,78:1,About what are they asking one another?,0.99993134,2.70526e-06,6.615703e-08,9.0287776e-14,2.10914e-08,2.2814845e-13,6.233431e-05,0.0,3.264306e-17,1.2310633e-07,3.9703678e-11,1.429437e-15,0,0.0007103536570443972
78,2,78:2,About the great news -,0.38670087,0.0045789927,1.9199545e-08,1.5214951e-14,0.6057907,6.148206e-11,0.0029294316,0.0,2.2386395e-11,2.4079787e-08,3.4222045e-09,1.3499944e-11,4,0.7127926200267746
78,3,78:3,That over which they are in disagreement.,0.9951063,0.004879112,5.9629374e-10,5.674714e-13,5.0317763e-06,2.6355114e-09,1.0062079e-05,0.0,8.41604e-13,4.4639215e-10,3.858178e-11,3.2796826e-10,0,0.031029474927984368
78,4,78:4,No! They are going to know.,0.99449915,0.0053391494,1.4561596e-12,1.5800848e-13,2.6480305e-07,1.9914319e-08,0.00015599746,0.0,6.816229e-10,1.9949468e-06,6.9935035e-13,1.2731757e-11,0,0.03482178750229544
78,5,78:5,"Then, no! They are going to know.",0.9991763,0.0008192287,3.3654787e-14,2.295985e-14,5.560807e-09,6.873104e-08,3.900943e-06,0.0,1.3855605e-12,5.5680665e-09,2.0615584e-13,4.746742e-12,0,0.006695645191412942
78,6,78:6,Have We not made the earth a resting place?,0.9999543,4.139328e-05,2.9519288e-07,4.6390483e-12,2.5939365e-11,1.350776e-13,1.7185581e-06,0.0,8.0045833e-13,1.4135582e-10,2.5611138e-13,1.5691513e-15,0,0.0004907276137631795
78,7,78:7,And the mountains as stakes?,0.22840063,2.9624003e-05,0.7697979,1.5224236e-07,4.3754346e-07,4.5217133e-17,0.0017717817,0.0,3.601034e-12,1.7914719e-09,3.0880032e-09,4.7719055e-12,2,0.5502122006940975
78,8,78:8,And We created you in pairs,0.9995576,0.00038715047,3.045547e-10,2.5316344e-12,1.7867022e-08,2.3522268e-14,1.8587796e-05,0.0,7.1483953e-16,3.936778e-05,7.512901e-13,4.6885737e-14,0,0.004086104599352278
78,9,78:9,And made your sleep [a means for] rest,0.9914007,0.0015158784,1.1314248e-08,8.306212e-09,0.00090017245,1.3479919e-12,0.0061832294,0.0,9.0403563e-07,6.525321e-08,8.427623e-09,5.408869e-11,0,0.056177317788520614
78,10,78:10,And made the night as clothing,0.3535272,0.00016137726,2.7859976e-05,0.00014913119,0.1613535,1.8599679e-16,0.4817309,0.0,2.578279e-12,0.0030528975,2.6610618e-08,1.5359106e-14,6,1.0344686792662252
78,11,78:11,And made the day for livelihood,0.8765116,9.389884e-05,0.0001571862,2.3639773e-12,0.02032002,1.4431565e-15,0.1029176,0.0,1.1364797e-11,1.3910743e-11,7.6891944e-11,1.7934647e-13,0,0.4309629297046135
78,12,78:12,And constructed above you seven strong [heavens],0.21485247,0.78434026,2.4953333e-05,1.226419e-06,1.8586661e-05,3.1932575e-07,0.0007252761,0.0,3.4326713e-05,5.393033e-08,6.465979e-07,1.1809871e-09,1,0.5270212482186911
78,13,78:13,And made [therein] a burning lamp,1.7853142e-06,5.4421956e-09,2.1278455e-11,0.9999962,4.5900266e-11,1.9913306e-18,3.4792308e-07,0.0,1.9973515e-15,9.3787885e-12,1.7693875e-14,3.8528292e-16,3,3.272457418035381e-05
78,14,78:14,"And sent down, from the rain clouds, pouring water",0.518714,0.028027913,0.14123951,1.6489552e-06,0.0010703196,5.926002e-16,0.31057122,0.0,0.00037171444,6.4401106e-06,4.348346e-07,2.5782114e-11,0,1.0906459795781653
78,15,78:15,That We may bring forth thereby grain and vegetation,0.000974314,6.684179e-05,0.99895525,2.1963024e-12,2.677523e-11,4.8314987e-16,1.2931645e-06,0.0,5.667815e-12,2.9258334e-12,7.0681473e-12,3.781613e-15,2,0.008459976962878634
78,16,78:16,And gardens of entwined growth.,1.315615e-06,6.3036386e-12,1.0,1.313561e-18,7.136686e-14,3.3853386e-26,4.0281428e-10,0.0,7.258957e-20,8.233906e-16,3.5714032e-19,3.1786535e-19,2,1.782411178274488e-05
78,17,78:17,"Indeed, the Day of Judgement is an appointed time -",0.0007418187,0.00020089546,8.4066066e-13,3.3038641e-12,0.99905443,1.6710208e-09,1.7419494e-06,0.0,4.730706e-13,1.4956698e-12,6.359959e-14,3.1003735e-16,4,0.008024268471435265
78,18,78:18,The Day the Horn is blown and you will come forth in multitudes,0.0010493455,0.0008256225,1.0668886e-08,1.4568584e-14,0.99812496,1.0840311e-11,1.1679381e-06,0.0,2.2208069e-15,4.4272333e-13,6.64256e-15,7.15028e-15,4,0.01494891505320011
78,19,78:19,And the heaven is opened and will become gateways,0.04706414,0.9464054,0.0012419808,1.1761518e-05,0.0012363369,1.6126386e-06,0.0040373723,0.0,1.780689e-06,1.5927482e-09,1.0936483e-08,1.6984735e-11,1,0.23499316142700483
78,20,78:20,And the mountains are removed and will be [but] a mirage.,0.99039525,0.0019188101,0.006962023,4.4763106e-06,0.0002191223,1.0897482e-12,0.0005000324,0.0,1.2601556e-08,2.0724212e-08,2.2728026e-09,7.393611e-11,0,0.061847744073846515
78,21,78:21,"Indeed, Hell has been lying in wait",0.9087268,0.07631284,3.679553e-08,6.7838475e-05,0.0003905682,9.619037e-08,0.014499699,0.0,1.2897287e-09,5.2751414e-08,4.0690524e-11,5.7371333e-15,0,0.34842702067398934
78,22,78:22,"For the transgressors, a place of return,",0.9989172,0.0010646024,1.0651609e-07,3.8160266e-09,4.1327604e-07,4.636622e-13,1.7560615e-05,0.0,4.4915734e-11,1.6866838e-11,5.770111e-11,3.134555e-14,0,0.008569706777136046
78,23,78:23,In which they will remain for ages [unending].,0.9993517,0.00015194264,8.326088e-05,2.278857e-06,4.327151e-06,6.121888e-15,0.0004088812,0.0,1.2306502e-07,8.278032e-08,1.3526058e-14,2.8442534e-13,0,0.006042587823665945
78,24,78:24,They will not taste therein [any] coolness or drink,0.7162944,2.6325226e-05,0.28274596,0.0008068355,3.2707653e-08,2.4527415e-13,0.00012646658,0.0,1.2124374e-11,1.2566872e-12,3.151793e-16,1.7363298e-14,0,0.6033280522263548
78,25,78:25,Except scalding water and [foul] purulence -,0.9550661,5.642014e-05,0.0017311742,0.042434327,2.2373879e-08,2.2871986e-15,0.00071527483,0.0,5.829563e-10,5.2519256e-10,2.9380695e-12,1.5644021e-12,0,0.194734245646142
78,26,78:26,An appropriate recompense.,0.9959949,6.185346e-05,2.47486e-10,3.951373e-12,6.687663e-08,6.729554e-16,0.0039448394,0.0,1.3209354e-06,9.367856e-10,2.3686712e-12,7.937851e-10,0,0.0264515326449038
78,27,78:27,"Indeed, they were not expecting an account",0.9825829,0.016061587,8.225966e-08,3.1389506e-11,2.2843403e-06,9.272411e-07,0.0013546117,0.0,2.8694427e-10,2.3646236e-07,2.178949e-08,5.0140888e-14,0,0.09261421587800504
78,28,78:28,And denied Our verses with [emphatic] denial.,0.014845759,0.96401566,8.245979e-08,9.409632e-07,2.2069983e-08,0.018944459,0.002159838,0.0,2.9137926e-05,2.337201e-06,2.3973403e-06,1.0507152e-11,1,0.18660549726351158
78,29,78:29,But all things We have enumerated in writing.,0.9999084,6.91638e-05,3.0410525e-11,3.6367537e-16,2.696429e-07,6.9388673e-13,1.9387324e-05,0.0,4.256543e-12,4.7819117e-11,2.306889e-14,9.817292e-15,0,0.0009685809698022616
78,30,78:30,"""So taste [the penalty], and never will We increase you except in torment.""",0.6467529,0.33840775,0.000870177,0.0004147059,3.1569805e-08,1.2517944e-09,0.013407166,0.0,4.7513786e-05,1.7876705e-08,1.1108114e-08,9.781456e-05,0,0.7170652056164919
78,31,78:31,"Indeed, for the righteous is attainment -",0.03946633,0.9603269,4.388391e-06,2.0591507e-08,1.066885e-07,5.531869e-07,0.00018878719,0.0,1.485378e-05,5.253889e-10,7.827615e-10,1.01486285e-11,1,0.1682909767693024
78,32,78:32,Gardens and grapevines,2.926138e-10,1.1345931e-15,1.0,8.972428e-23,1.0070975e-15,1.464978e-29,6.674822e-14,0.0,8.812621e-24,1.8903571e-20,5.5110416e-21,2.6920713e-22,2,6.6998172320546476e-09
78,33,78:33,And full-breasted [companions] of equal age,9.723675e-06,8.2525835e-09,4.9614878e-11,8.664977e-17,9.2707654e-11,2.2625662e-19,7.0295187e-09,0.0,1.0052384e-18,0.9999923,2.4799617e-19,4.4141237e-16,9,0.00012019844337462256
78,34,78:34,And a full cup.,0.1539681,0.0003078754,5.0529175e-05,4.47918e-06,4.6419504e-05,6.9176944e-14,0.84561247,0.0,2.033633e-07,1.180413e-05,2.0237433e-14,1.3847542e-09,6,0.4335247904297894
78,35,78:35,No ill speech will they hear therein or any falsehood -,0.98716646,0.009097318,5.585724e-09,9.735958e-14,5.7113897e-07,0.00091764674,0.0028143711,0.0,3.1927634e-11,1.1355931e-08,2.1921675e-12,1.1778903e-11,0,0.07846130313248999
78,36,78:36,"[As] reward from your Lord, [a generous] gift [made due by] account,",0.56124884,0.43801236,1.6634722e-08,5.1641766e-09,1.1169531e-05,4.9524707e-10,0.0007017025,0.0,2.4666006e-05,2.398654e-09,2.5933541e-10,7.874464e-08,0,0.6912415792100454
78,37,78:37,"[From] the Lord of the heavens and the earth and whatever is between them, the Most Merciful. They possess not from Him [authority for] speech.",0.4475007,0.5516545,4.9293305e-08,8.19345e-10,5.245889e-06,4.800459e-05,0.00079193653,0.0,3.4008906e-07,3.5728778e-10,1.7638878e-07,1.3935023e-10,1,0.694172632492598
78,38,78:38,"The Day that the Spirit and the angels will stand in rows, they will not speak except for one whom the Most Merciful permits, and he will say what is correct.",0.00032145897,0.02737384,4.201362e-09,6.133307e-11,0.97229207,8.998488e-06,3.7488103e-06,0.0,9.58445e-10,1.3213e-11,9.1260305e-10,9.499235e-11,4,0.1285530219094573
78,39,78:39,That is the True Day; so he who wills may take to his Lord a [way of] return.,0.00035323948,0.006911745,7.603191e-08,2.0686594e-10,0.9927025,2.6939062e-10,3.228339e-05,0.0,1.401216e-09,9.741158e-14,1.1556065e-10,3.898742e-13,4,0.04479633327712651
78,40,78:40,"Indeed, We have warned you of a near punishment on the Day when a man will observe what his hands have put forth and the disbeliever will say, ""Oh, I wish that I were dust!""",0.019059496,0.9800076,5.5849996e-09,6.4393184e-08,0.00065180205,0.00024837392,3.431388e-05,0.0,3.2753709e-09,1.642106e-07,3.7942573e-07,1.0207878e-11,1,0.10247571281311799
79,1,79:1,By those [angels] who extract with violence,0.9905237,0.009248831,2.9087712e-06,9.369358e-10,3.0938913e-06,1.9525949e-07,0.00022055132,0.0,9.085866e-12,4.3781537e-08,4.937213e-09,1.0695095e-14,0,0.05468303302951185
79,2,79:2,And [by] those who remove with ease,0.99829245,0.0006149893,1.6443826e-13,8.161312e-12,2.6565003e-06,9.343792e-12,0.0010917296,0.0,1.1490191e-07,3.3385197e-09,1.7888281e-10,7.852208e-15,0,0.013734866666195535
79,3,79:3,And [by] those who glide [as if] swimming,0.9971431,0.00010479409,8.170949e-09,8.150341e-09,1.1631767e-05,6.9484796e-14,0.0027441473,0.0,2.5802496e-10,1.9118256e-10,3.4692985e-10,1.01460635e-13,0,0.020131349098961065
79,4,79:4,And those who race each other in a race,0.9152952,0.0839342,1.8175486e-07,4.793752e-09,0.00027045817,7.619799e-08,0.0005019014,0.0,1.1021755e-08,4.407796e-09,8.577393e-11,1.1272706e-10,0,0.29501655055329024
79,5,79:5,"And those who arrange [each] matter,",0.9962762,0.003454586,6.905956e-08,2.17084e-11,1.4861942e-05,8.3379413e-13,0.0002513841,0.0,3.7567996e-13,3.4979948e-07,1.3046928e-09,2.114119e-15,0,0.0255528199309013
79,6,79:6,"On the Day the blast [of the Horn] will convulse [creation],",0.37313712,0.01442247,1.2132595e-06,1.4337961e-06,0.6122539,1.3035186e-09,0.00018453639,0.0,2.0121613e-11,9.99707e-07,6.0515073e-09,4.391292e-12,4,0.730991578552465
79,7,79:7,There will follow it the subsequent [one].,0.9805535,0.014812441,3.1066404e-06,1.4929824e-08,0.0016473293,3.8236456e-10,0.0029831328,0.0,1.6845506e-09,6.3515193e-07,1.0800862e-09,5.947716e-10,0,0.10960258255209326
79,8,79:8,"Hearts, that Day, will tremble,",0.010395251,0.039102774,1.8217987e-05,9.3250324e-11,0.9503923,1.4718462e-13,9.4841285e-05,0.0,2.2413493e-10,6.150162e-08,2.4698804e-10,1.1530805e-15,4,0.22365775880284128
